_id,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1476,18-193,2024-JUN-FINAL-Weekday-01,4463142-2024-JUN-FINAL-Weekday-01,18 HENRICO GOVERNMENT CENTER,0,578019,180058
1477,18-193,2024-JUN-FINAL-Weekday-01,4463143-2024-JUN-FINAL-Weekday-01,18 HENRICO GOVERNMENT CENTER,0,578009,180058
1478,4A-193,2024-JUN-FINAL-Weekday-01,4463144-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1479,4A-193,2024-JUN-FINAL-Weekday-01,4463145-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1480,4A-193,2024-JUN-FINAL-Weekday-01,4463146-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1481,4A-193,2024-JUN-FINAL-Weekday-01,4463147-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1482,4A-193,2024-JUN-FINAL-Weekday-01,4463148-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1483,4A-193,2024-JUN-FINAL-Weekday-01,4463149-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1484,4A-193,2024-JUN-FINAL-Weekday-01,4463150-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1485,4A-193,2024-JUN-FINAL-Weekday-01,4463151-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1486,4A-193,2024-JUN-FINAL-Weekday-01,4463152-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1487,4A-193,2024-JUN-FINAL-Weekday-01,4463153-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1488,4A-193,2024-JUN-FINAL-Weekday-01,4463154-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1489,4A-193,2024-JUN-FINAL-Weekday-01,4463155-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1490,4A-193,2024-JUN-FINAL-Weekday-01,4463156-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1491,4A-193,2024-JUN-FINAL-Weekday-01,4463157-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1492,4A-193,2024-JUN-FINAL-Weekday-01,4463158-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1493,4A-193,2024-JUN-FINAL-Weekday-01,4463159-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1494,4A-193,2024-JUN-FINAL-Weekday-01,4463160-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1495,4B-193,2024-JUN-FINAL-Weekday-01,4463161-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1496,4B-193,2024-JUN-FINAL-Weekday-01,4463162-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1497,4B-193,2024-JUN-FINAL-Weekday-01,4463163-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1498,4B-193,2024-JUN-FINAL-Weekday-01,4463164-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1499,4B-193,2024-JUN-FINAL-Weekday-01,4463165-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1500,4B-193,2024-JUN-FINAL-Weekday-01,4463166-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1501,4B-193,2024-JUN-FINAL-Weekday-01,4463167-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1502,4B-193,2024-JUN-FINAL-Weekday-01,4463168-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1503,4B-193,2024-JUN-FINAL-Weekday-01,4463169-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1504,4B-193,2024-JUN-FINAL-Weekday-01,4463170-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1505,4B-193,2024-JUN-FINAL-Weekday-01,4463171-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1506,4B-193,2024-JUN-FINAL-Weekday-01,4463172-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1507,4B-193,2024-JUN-FINAL-Weekday-01,4463173-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1508,4B-193,2024-JUN-FINAL-Weekday-01,4463174-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1509,4B-193,2024-JUN-FINAL-Weekday-01,4463175-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1510,4B-193,2024-JUN-FINAL-Weekday-01,4463176-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1511,4B-193,2024-JUN-FINAL-Weekday-01,4463177-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1512,4B-193,2024-JUN-FINAL-Weekday-01,4463178-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1513,4B-193,2024-JUN-FINAL-Weekday-01,4463179-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1514,4B-193,2024-JUN-FINAL-Weekday-01,4463180-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1515,4B-193,2024-JUN-FINAL-Weekday-01,4463181-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1516,4B-193,2024-JUN-FINAL-Weekday-01,4463182-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1517,4B-193,2024-JUN-FINAL-Weekday-01,4463183-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1518,4B-193,2024-JUN-FINAL-Weekday-01,4463184-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1519,4B-193,2024-JUN-FINAL-Weekday-01,4463185-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1520,4B-193,2024-JUN-FINAL-Weekday-01,4463186-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1521,4B-193,2024-JUN-FINAL-Weekday-01,4463187-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1522,4B-193,2024-JUN-FINAL-Weekday-01,4463188-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1523,4B-193,2024-JUN-FINAL-Weekday-01,4463189-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1524,4B-193,2024-JUN-FINAL-Weekday-01,4463190-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1525,4B-193,2024-JUN-FINAL-Weekday-01,4463191-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1526,4A-193,2024-JUN-FINAL-Weekday-01,4463192-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1527,4A-193,2024-JUN-FINAL-Weekday-01,4463193-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1528,4A-193,2024-JUN-FINAL-Weekday-01,4463194-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1529,4A-193,2024-JUN-FINAL-Weekday-01,4463195-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1530,4A-193,2024-JUN-FINAL-Weekday-01,4463196-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1531,4A-193,2024-JUN-FINAL-Weekday-01,4463197-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1532,4A-193,2024-JUN-FINAL-Weekday-01,4463198-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1533,4A-193,2024-JUN-FINAL-Weekday-01,4463199-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1534,4A-193,2024-JUN-FINAL-Weekday-01,4463200-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1535,4A-193,2024-JUN-FINAL-Weekday-01,4463201-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1536,4A-193,2024-JUN-FINAL-Weekday-01,4463202-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1537,4A-193,2024-JUN-FINAL-Weekday-01,4463203-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1538,4A-193,2024-JUN-FINAL-Weekday-01,4463204-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1539,4A-193,2024-JUN-FINAL-Weekday-01,4463205-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1540,4A-193,2024-JUN-FINAL-Weekday-01,4463206-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1541,4A-193,2024-JUN-FINAL-Weekday-01,4463207-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1542,4B-193,2024-JUN-FINAL-Weekday-01,4463208-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1543,4A-193,2024-JUN-FINAL-Weekday-01,4463209-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1544,4A-193,2024-JUN-FINAL-Weekday-01,4463210-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1545,4B-193,2024-JUN-FINAL-Weekday-01,4463211-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1546,4B-193,2024-JUN-FINAL-Weekday-01,4463212-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1547,4A-193,2024-JUN-FINAL-Weekday-01,4463213-2024-JUN-FINAL-Weekday-01,4A OAKWOOD/MONTROSE,0,577960,4A0023
1548,4A-193,2024-JUN-FINAL-Weekday-01,4463214-2024-JUN-FINAL-Weekday-01,4A MONTROSE/OAKWOOD,1,577960,4A0024
1549,4B-193,2024-JUN-FINAL-Weekday-01,4463215-2024-JUN-FINAL-Weekday-01,4B OAKWOOD/DARBYTOWN,0,577966,4B0024
1550,4B-193,2024-JUN-FINAL-Weekday-01,4463216-2024-JUN-FINAL-Weekday-01,4B DARBYTOWN/OAKWOOD,1,577966,4B0025
1551,1-193,2024-JUN-FINAL-Weekday-01,4480679-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578017,10792
1552,1-193,2024-JUN-FINAL-Weekday-01,4480680-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1553,1-193,2024-JUN-FINAL-Weekday-01,4480681-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578017,10792
1554,1-193,2024-JUN-FINAL-Weekday-01,4480682-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1555,1-193,2024-JUN-FINAL-Weekday-01,4480683-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578017,10792
1556,1-193,2024-JUN-FINAL-Weekday-01,4480684-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1557,1-193,2024-JUN-FINAL-Weekday-01,4480685-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1558,1-193,2024-JUN-FINAL-Weekday-01,4480686-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577946,10793
1559,1-193,2024-JUN-FINAL-Weekday-01,4480687-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577927,10792
1560,1-193,2024-JUN-FINAL-Weekday-01,4480688-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577930,10793
1561,1-193,2024-JUN-FINAL-Weekday-01,4480689-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577946,10792
1562,1-193,2024-JUN-FINAL-Weekday-01,4480690-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577964,10799
1563,1-193,2024-JUN-FINAL-Weekday-01,4480691-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577964,10793
1564,1-193,2024-JUN-FINAL-Weekday-01,4480692-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,578002,10799
1565,1-193,2024-JUN-FINAL-Weekday-01,4480693-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577930,10792
1566,1-193,2024-JUN-FINAL-Weekday-01,4480694-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,578002,10793
1567,1-193,2024-JUN-FINAL-Weekday-01,4480695-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577986,10799
1568,1-193,2024-JUN-FINAL-Weekday-01,4480696-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577964,10792
1569,1-193,2024-JUN-FINAL-Weekday-01,4480697-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577986,10793
1570,1-193,2024-JUN-FINAL-Weekday-01,4480698-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1571,1-193,2024-JUN-FINAL-Weekday-01,4480699-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578002,10792
1572,1-193,2024-JUN-FINAL-Weekday-01,4480700-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1573,1-193,2024-JUN-FINAL-Weekday-01,4480701-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577927,10799
1574,1-193,2024-JUN-FINAL-Weekday-01,4480702-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577946,10799
1575,1-193,2024-JUN-FINAL-Weekday-01,4480703-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577946,10793
1576,1-193,2024-JUN-FINAL-Weekday-01,4480704-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577930,10799
1577,1-193,2024-JUN-FINAL-Weekday-01,4480705-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577930,10793
1578,1-193,2024-JUN-FINAL-Weekday-01,4480706-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577964,10793
1579,1-193,2024-JUN-FINAL-Weekday-01,4480707-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577927,10792
1580,1-193,2024-JUN-FINAL-Weekday-01,4480708-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577964,10799
1581,1-193,2024-JUN-FINAL-Weekday-01,4480709-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577946,10792
1582,1-193,2024-JUN-FINAL-Weekday-01,4480710-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,578002,10793
1583,1-193,2024-JUN-FINAL-Weekday-01,4480711-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577986,10793
1584,1-193,2024-JUN-FINAL-Weekday-01,4480712-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577927,10799
1585,1-193,2024-JUN-FINAL-Weekday-01,4480713-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578002,10792
1586,1-193,2024-JUN-FINAL-Weekday-01,4480714-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577964,10792
1587,1-193,2024-JUN-FINAL-Weekday-01,4480715-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577930,10792
1588,1-193,2024-JUN-FINAL-Weekday-01,4480716-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,578002,10799
1589,1-193,2024-JUN-FINAL-Weekday-01,4480717-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577986,10799
1590,1-193,2024-JUN-FINAL-Weekday-01,4480718-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577930,10793
1591,1-193,2024-JUN-FINAL-Weekday-01,4480719-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577964,10793
1592,1-193,2024-JUN-FINAL-Weekday-01,4480720-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577946,10793
1593,1-193,2024-JUN-FINAL-Weekday-01,4480721-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1594,1-193,2024-JUN-FINAL-Weekday-01,4480722-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577964,10799
1595,1-193,2024-JUN-FINAL-Weekday-01,4480723-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577930,10799
1596,1-193,2024-JUN-FINAL-Weekday-01,4480724-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577946,10792
1597,1-193,2024-JUN-FINAL-Weekday-01,4480725-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577946,10799
1598,1-193,2024-JUN-FINAL-Weekday-01,4480726-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1599,1-193,2024-JUN-FINAL-Weekday-01,4480727-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,578002,10799
1600,1-193,2024-JUN-FINAL-Weekday-01,4480728-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577927,10792
1601,1-193,2024-JUN-FINAL-Weekday-01,4480729-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577986,10793
1602,1-193,2024-JUN-FINAL-Weekday-01,4480730-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,578002,10793
1603,1-193,2024-JUN-FINAL-Weekday-01,4480731-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577964,10792
1604,1-193,2024-JUN-FINAL-Weekday-01,4480732-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577986,10799
1605,1-193,2024-JUN-FINAL-Weekday-01,4480733-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577927,10799
1606,1-193,2024-JUN-FINAL-Weekday-01,4480734-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578002,10792
1607,1-193,2024-JUN-FINAL-Weekday-01,4480735-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577930,10792
1608,1-193,2024-JUN-FINAL-Weekday-01,4480736-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577946,10793
1609,1-193,2024-JUN-FINAL-Weekday-01,4480737-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577930,10793
1610,1-193,2024-JUN-FINAL-Weekday-01,4480738-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1611,1-193,2024-JUN-FINAL-Weekday-01,4480739-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577946,10792
1612,1-193,2024-JUN-FINAL-Weekday-01,4480740-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577964,10799
1613,1-193,2024-JUN-FINAL-Weekday-01,4480741-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577927,10792
1614,1-193,2024-JUN-FINAL-Weekday-01,4480742-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577930,10799
1615,1-193,2024-JUN-FINAL-Weekday-01,4480743-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1616,1-193,2024-JUN-FINAL-Weekday-01,4480744-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577946,10799
1617,1-193,2024-JUN-FINAL-Weekday-01,4480745-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577964,10793
1618,1-193,2024-JUN-FINAL-Weekday-01,4480746-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,578002,10793
1619,1-193,2024-JUN-FINAL-Weekday-01,4480747-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,578002,10792
1620,1-193,2024-JUN-FINAL-Weekday-01,4480748-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577986,10799
1621,1-193,2024-JUN-FINAL-Weekday-01,4480749-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,578002,10799
1622,1-193,2024-JUN-FINAL-Weekday-01,4480750-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577927,10799
1623,1-193,2024-JUN-FINAL-Weekday-01,4480751-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577964,10792
1624,1-193,2024-JUN-FINAL-Weekday-01,4480752-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577930,10792
1625,1-193,2024-JUN-FINAL-Weekday-01,4480753-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577986,10793
1626,1-193,2024-JUN-FINAL-Weekday-01,4480754-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/REYNOLDS,0,577946,10799
1627,1-193,2024-JUN-FINAL-Weekday-01,4480755-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577986,10792
1628,1-193,2024-JUN-FINAL-Weekday-01,4480756-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1629,1-193,2024-JUN-FINAL-Weekday-01,4480757-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577930,10793
1630,1-193,2024-JUN-FINAL-Weekday-01,4480758-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577946,10793
1631,1-193,2024-JUN-FINAL-Weekday-01,4480759-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577964,10793
1632,1-193,2024-JUN-FINAL-Weekday-01,4480760-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1633,1-193,2024-JUN-FINAL-Weekday-01,4480761-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577946,10792
1634,1-193,2024-JUN-FINAL-Weekday-01,4480762-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577930,10792
1635,1A-193,2024-JUN-FINAL-Weekday-01,4480763-2024-JUN-FINAL-Weekday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577973,1A0163
1636,1-193,2024-JUN-FINAL-Weekday-01,4480764-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577927,10793
1637,1-193,2024-JUN-FINAL-Weekday-01,4480765-2024-JUN-FINAL-Weekday-01,1 CHAMBERLAYNE/AZALEA,0,577927,10792
1638,1C-193,2024-JUN-FINAL-Weekday-01,4480766-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578005,1C0112
1639,1C-193,2024-JUN-FINAL-Weekday-01,4480767-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578016,1C0112
1640,1C-193,2024-JUN-FINAL-Weekday-01,4480768-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578005,1C0112
1641,1C-193,2024-JUN-FINAL-Weekday-01,4480769-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578016,1C0112
1642,1C-193,2024-JUN-FINAL-Weekday-01,4480770-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578005,1C0112
1643,1C-193,2024-JUN-FINAL-Weekday-01,4480771-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578016,1C0112
1644,1C-193,2024-JUN-FINAL-Weekday-01,4480772-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578005,1C0112
1645,1C-193,2024-JUN-FINAL-Weekday-01,4480773-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578016,1C0112
1646,1C-193,2024-JUN-FINAL-Weekday-01,4480774-2024-JUN-FINAL-Weekday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,578005,1C0112
